problem.name;solver.name;randomGenerator.seed;state→n.iterations;individual→quality→first.agent.velocity.x;individual→quality→first.agent.avg.power;"individual→solution→grid.h→[f.gridFitW(), f.gridFitH(), f.gridString(byRows = true; elementF = f.mapper(map = m.sMap(keys = [h; s; avsin; ahsin; asin; acos]; values = [f; g; b; a; c; d])); yMirror = true)]"
locomotion[flat];grammar-biped;15;200;2.36034e-01;1.56627e-01;"{2;2}{d;g;f;f}"
locomotion[flat];grammar-biped;15;200;2.52116e-01;1.59861e-01;"{2;2}{d;g;f;g}"
locomotion[flat];grammar-biped;15;200;2.52116e-01;1.59861e-01;"{2;2}{d;g;f;g}"
locomotion[flat];grammar-biped;15;200;2.04777e-01;7.93017e-02;"{2;2}{c;f;f;f}"
locomotion[flat];grammar-biped;15;200;2.04777e-01;7.93017e-02;"{2;2}{c;f;f;f}"
locomotion[flat];grammar-biped;15;200;2.09655e-01;8.84963e-02;"{2;2}{c;f;f;g}"
locomotion[flat];grammar-biped;15;200;2.09655e-01;8.84963e-02;"{2;2}{c;f;f;g}"
locomotion[flat];grammar-biped;15;200;0.00000e+00;0.00000e+00;"{12;5}{f;;;;;;;;;;;c;a;;;;;;;;;;;b;c;b;a;b;b;b;a;a;b;f;d;b;b;g;a;c;a;c;a;f;a;d;g;b;d;a;c;f;d;g;c;c;b;c;c;d}"
locomotion[flat];grammar-biped;16;200;1.41865e+00;1.07277e+00;"{3;4}{d;;;d;;;f;;;b;b;c}"
locomotion[flat];grammar-biped;16;200;1.01148e-05;0.00000e+00;"{2;2}{;f;f;g}"
locomotion[flat];grammar-biped;16;200;1.32581e+00;9.46510e-01;"{3;4}{d;;;d;;;f;;;c;b;c}"
locomotion[flat];grammar-biped;16;200;7.69638e-01;6.79935e-01;"{3;3}{;;d;b;c;f;g;g;a}"
locomotion[flat];grammar-biped;16;200;6.16390e-01;6.22816e-01;"{3;3}{;;a;a;f;a;g;a;f}"
locomotion[flat];grammar-biped;16;200;3.04859e-01;1.64714e-01;"{2;4}{;g;;f;a;f;g;g}"
locomotion[flat];grammar-biped;16;200;3.05392e-01;3.32504e-01;"{2;3}{c;b;f;g;g;g}"
locomotion[flat];grammar-biped;16;200;5.61575e-01;4.84440e-01;"{2;3}{c;b;c;f;g;g}"
locomotion[flat];grammar-biped;16;200;4.25105e-01;3.61493e-01;"{2;4}{f;;b;c;f;a;c;f}"
locomotion[flat];grammar-biped;16;200;4.98028e-01;4.31704e-01;"{2;4}{f;;g;c;g;a;c;f}"
locomotion[flat];grammar-biped;16;200;1.22766e-01;1.62144e-01;"{2;3}{c;f;f;g;d;f}"
locomotion[flat];grammar-biped;16;200;1.96814e-02;1.39672e-01;"{2;2}{f;b;f;g}"
locomotion[flat];grammar-biped;16;200;1.96814e-02;1.39672e-01;"{2;2}{f;b;f;g}"
locomotion[flat];grammar-biped;16;200;1.96814e-02;1.39672e-01;"{2;2}{f;b;f;g}"
locomotion[flat];grammar-biped;16;200;1.96814e-02;1.39672e-01;"{2;2}{f;b;f;g}"
locomotion[flat];grammar-biped;16;200;1.96814e-02;1.39672e-01;"{2;2}{f;b;f;g}"
locomotion[flat];grammar-biped;16;200;1.96814e-02;1.39672e-01;"{2;2}{f;b;f;g}"
locomotion[flat];grammar-biped;16;200;1.96814e-02;1.39672e-01;"{2;2}{f;b;f;g}"
locomotion[flat];grammar-biped;16;200;2.43004e-03;5.97770e-02;"{2;3}{;f;f;a;f;g}"
locomotion[flat];grammar-biped;16;200;2.43004e-03;5.97770e-02;"{2;3}{;f;f;a;f;g}"
locomotion[flat];grammar-biped;16;200;2.43004e-03;5.97770e-02;"{2;3}{;f;f;a;f;g}"
locomotion[flat];grammar-biped;16;200;7.14671e-02;1.56389e-01;"{3;1}{g;c;f}"
locomotion[flat];grammar-biped;16;200;7.14671e-02;1.56389e-01;"{3;1}{g;c;f}"
locomotion[flat];grammar-biped;16;200;7.14671e-02;1.56389e-01;"{3;1}{g;c;f}"
locomotion[flat];grammar-biped;16;200;7.14671e-02;1.56389e-01;"{3;1}{g;c;f}"
locomotion[flat];grammar-biped;16;200;5.27708e-02;1.41981e-01;"{3;1}{f;d;f}"
locomotion[flat];grammar-biped;16;200;5.27708e-02;1.41981e-01;"{3;1}{f;d;f}"
locomotion[flat];grammar-biped;16;200;7.02514e-02;1.56172e-01;"{3;1}{g;d;f}"
locomotion[flat];grammar-biped;16;200;7.02514e-02;1.56172e-01;"{3;1}{g;d;f}"
locomotion[flat];grammar-biped;16;200;5.94042e-07;0.00000e+00;"{3;2}{g;;;f;g;f}"
locomotion[flat];grammar-biped;16;200;1.12596e+00;1.27423e+00;"{3;3}{;;g;a;a;a;b;b;c}"
locomotion[flat];grammar-biped;16;200;7.47140e-01;8.64363e-01;"{3;3}{;;a;a;b;a;g;f;b}"
locomotion[flat];grammar-biped;16;200;8.93756e-01;1.13387e+00;"{3;3}{;;b;b;c;d;g;a;b}"
locomotion[flat];grammar-biped;16;200;5.10138e-01;4.89981e-01;"{3;3}{;;g;f;;b;d;f;d}"
locomotion[flat];grammar-biped;16;200;2.82396e-01;2.49375e-01;"{2;3}{f;b;f;b;f;f}"
locomotion[flat];grammar-biped;16;200;5.75462e-01;6.26869e-01;"{2;3}{c;b;a;f;c;b}"
locomotion[flat];grammar-biped;16;200;9.56448e-01;1.26690e+00;"{3;3}{;;b;b;b;g;g;a;a}"
locomotion[flat];grammar-biped;16;200;3.88263e-01;4.07811e-01;"{3;3}{;;a;a;g;g;f;g;f}"
locomotion[flat];grammar-biped;16;200;5.75639e-01;7.65945e-01;"{3;3}{;;b;b;d;g;f;g;d}"
locomotion[flat];grammar-biped;16;200;3.05194e-01;3.98311e-01;"{2;2}{c;f;a;g}"
locomotion[flat];grammar-biped;16;200;1.67602e-01;1.93318e-01;"{2;2}{;g;d;g}"
locomotion[flat];grammar-biped;16;200;9.51920e-01;1.14279e+00;"{3;3}{;;b;b;c;d;a;g;c}"
locomotion[flat];grammar-biped;16;200;2.42300e-03;5.98022e-02;"{2;3}{;f;f;b;f;g}"
locomotion[flat];grammar-biped;16;200;6.71953e-01;7.95029e-01;"{3;3}{;;g;b;b;f;a;g;b}"
locomotion[flat];grammar-biped;16;200;6.86931e-01;7.99277e-01;"{2;3}{c;b;g;d;g;b}"
locomotion[flat];grammar-biped;16;200;1.91144e-02;1.39673e-01;"{2;2}{f;a;f;g}"
locomotion[flat];grammar-biped;16;200;1.91144e-02;1.39673e-01;"{2;2}{f;a;f;g}"
locomotion[flat];grammar-biped;16;200;1.91144e-02;1.39673e-01;"{2;2}{f;a;f;g}"
locomotion[flat];grammar-biped;16;200;1.91144e-02;1.39673e-01;"{2;2}{f;a;f;g}"
locomotion[flat];grammar-biped;16;200;1.91144e-02;1.39673e-01;"{2;2}{f;a;f;g}"
locomotion[flat];grammar-biped;16;200;1.91144e-02;1.39673e-01;"{2;2}{f;a;f;g}"
locomotion[flat];grammar-biped;16;200;1.91144e-02;1.39673e-01;"{2;2}{f;a;f;g}"
locomotion[flat];grammar-biped;16;200;1.91144e-02;1.39673e-01;"{2;2}{f;a;f;g}"
locomotion[flat];grammar-biped;16;200;4.91221e-02;1.79842e-01;"{2;2}{g;;f;c}"
locomotion[flat];grammar-biped;16;200;4.91221e-02;1.79842e-01;"{2;2}{g;;f;c}"
locomotion[flat];grammar-biped;16;200;4.91221e-02;1.79842e-01;"{2;2}{g;;f;c}"
locomotion[flat];grammar-biped;16;200;4.91221e-02;1.79842e-01;"{2;2}{g;;f;c}"
locomotion[flat];grammar-biped;16;200;4.91221e-02;1.79842e-01;"{2;2}{g;;f;c}"
locomotion[flat];grammar-biped;16;200;4.91221e-02;1.79842e-01;"{2;2}{g;;f;c}"
locomotion[flat];grammar-biped;16;200;4.91221e-02;1.79842e-01;"{2;2}{g;;f;c}"
locomotion[flat];grammar-biped;16;200;4.91221e-02;1.79842e-01;"{2;2}{g;;f;c}"
locomotion[flat];grammar-biped;16;200;1.16060e-01;1.80531e-01;"{2;2}{;c;g;f}"
locomotion[flat];grammar-biped;16;200;4.65731e-02;1.42202e-01;"{3;1}{f;c;f}"
locomotion[flat];grammar-biped;16;200;4.65731e-02;1.42202e-01;"{3;1}{f;c;f}"
locomotion[flat];grammar-biped;16;200;4.65731e-02;1.42202e-01;"{3;1}{f;c;f}"
locomotion[flat];grammar-biped;16;200;4.65731e-02;1.42202e-01;"{3;1}{f;c;f}"
locomotion[flat];grammar-biped;16;200;4.65731e-02;1.42202e-01;"{3;1}{f;c;f}"
locomotion[flat];grammar-biped;16;200;4.65731e-02;1.42202e-01;"{3;1}{f;c;f}"
locomotion[flat];grammar-biped;16;200;4.65731e-02;1.42202e-01;"{3;1}{f;c;f}"
locomotion[flat];grammar-biped;16;200;4.65731e-02;1.42202e-01;"{3;1}{f;c;f}"
locomotion[flat];grammar-biped;16;200;4.65731e-02;1.42202e-01;"{3;1}{f;c;f}"
locomotion[flat];grammar-biped;16;200;4.65731e-02;1.42202e-01;"{3;1}{f;c;f}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;16;200;1.05753e-01;1.79891e-01;"{2;2}{g;;f;d}"
locomotion[flat];grammar-biped;17;200;1.20857e+00;2.25037e+00;"{5;4}{g;;;;c;c;d;a;g;a;f;b;a;d;a;d;g;b;g;a}"
locomotion[flat];grammar-biped;17;200;3.03607e-08;0.00000e+00;"{2;3}{;g;;g;g;f}"
locomotion[flat];grammar-biped;17;200;9.53139e-01;1.64066e+00;"{3;4}{b;;a;a;a;a;g;f;b;g;a;d}"
locomotion[flat];grammar-biped;17;200;9.17501e-01;1.31710e+00;"{3;5}{;;g;;;f;b;c;b;b;a;g;g;b;a}"
locomotion[flat];grammar-biped;17;200;5.49845e-01;6.10979e-01;"{4;3}{f;;;;b;d;a;f;f;g;b;f}"
locomotion[flat];grammar-biped;17;200;8.40947e-01;1.10224e+00;"{3;3}{;;a;f;d;c;c;c;a}"
locomotion[flat];grammar-biped;17;200;4.83765e-01;4.44273e-01;"{3;3}{f;;;g;d;g;c;f;c}"
locomotion[flat];grammar-biped;17;200;1.09233e-01;6.38221e-02;"{2;3}{c;f;f;f;f;f}"
locomotion[flat];grammar-biped;17;200;7.89405e-01;1.05715e+00;"{4;4}{;;;a;f;;;a;f;g;a;a;a;g;b;f}"
locomotion[flat];grammar-biped;17;200;5.92719e-01;8.11119e-01;"{2;3}{g;b;c;b;f;c}"
locomotion[flat];grammar-biped;17;200;6.87084e-01;9.16920e-01;"{2;3}{c;b;a;d;a;f}"
locomotion[flat];grammar-biped;17;200;5.90174e-01;7.35396e-01;"{2;3}{c;b;c;g;d;g}"
locomotion[flat];grammar-biped;17;200;7.16775e-01;9.47327e-01;"{3;3}{f;;;d;c;b;g;d;b}"
locomotion[flat];grammar-biped;17;200;3.48438e-01;3.96095e-01;"{2;3}{f;b;f;b;a;f}"
locomotion[flat];grammar-biped;17;200;2.88771e-01;1.83172e-01;"{2;3}{g;b;f;f;f;g}"
locomotion[flat];grammar-biped;17;200;3.40341e-01;3.18612e-01;"{2;3}{f;b;g;f;a;f}"
locomotion[flat];grammar-biped;17;200;2.91248e-01;2.85784e-01;"{2;3}{f;b;g;f;d;f}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;17;200;2.09655e-01;8.84963e-02;"{2;2}{c;f;f;g}"
locomotion[flat];grammar-biped;17;200;2.09655e-01;8.84963e-02;"{2;2}{c;f;f;g}"
locomotion[flat];grammar-biped;17;200;2.09655e-01;8.84963e-02;"{2;2}{c;f;f;g}"
locomotion[flat];grammar-biped;17;200;2.09655e-01;8.84963e-02;"{2;2}{c;f;f;g}"
locomotion[flat];grammar-biped;17;200;3.02013e-01;3.05860e-01;"{2;2}{c;b;f;f}"
locomotion[flat];grammar-biped;17;200;2.52116e-01;1.59861e-01;"{2;2}{d;g;f;g}"
locomotion[flat];grammar-biped;17;200;2.52116e-01;1.59861e-01;"{2;2}{d;g;f;g}"
locomotion[flat];grammar-biped;17;200;2.52116e-01;1.59861e-01;"{2;2}{d;g;f;g}"
locomotion[flat];grammar-biped;17;200;2.13622e-01;8.89095e-02;"{2;2}{d;f;f;g}"
locomotion[flat];grammar-biped;17;200;2.13622e-01;8.89095e-02;"{2;2}{d;f;f;g}"
locomotion[flat];grammar-biped;17;200;2.13622e-01;8.89095e-02;"{2;2}{d;f;f;g}"
locomotion[flat];grammar-biped;17;200;2.13622e-01;8.89095e-02;"{2;2}{d;f;f;g}"
locomotion[flat];grammar-biped;17;200;2.13622e-01;8.89095e-02;"{2;2}{d;f;f;g}"
locomotion[flat];grammar-biped;17;200;2.13622e-01;8.89095e-02;"{2;2}{d;f;f;g}"
locomotion[flat];grammar-biped;17;200;2.13622e-01;8.89095e-02;"{2;2}{d;f;f;g}"
locomotion[flat];grammar-biped;17;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;17;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;17;200;9.21454e-01;1.76797e+00;"{5;4}{;;;;a;d;;;;c;g;b;a;a;g;f;b;c;b;c}"
locomotion[flat];grammar-biped;17;200;5.18641e-09;0.00000e+00;"{2;2}{;f;g;g}"
locomotion[flat];grammar-biped;17;200;6.35607e-01;1.10165e+00;"{3;3}{f;;;d;b;c;a;b;a}"
locomotion[flat];grammar-biped;17;200;8.83866e-01;1.51359e+00;"{3;4}{b;;a;g;a;c;g;c;a;f;b;d}"
locomotion[flat];grammar-biped;17;200;7.69232e-01;1.31553e+00;"{2;5}{f;;b;g;b;a;b;a;f;a}"
locomotion[flat];grammar-biped;17;200;5.90896e-01;8.46340e-01;"{2;3}{c;b;c;f;d;b}"
locomotion[flat];grammar-biped;17;200;5.90896e-01;8.46340e-01;"{2;3}{c;b;c;f;d;b}"
locomotion[flat];grammar-biped;17;200;7.77789e-01;1.40749e+00;"{4;4}{f;;;a;c;f;a;a;d;d;g;g;c;g;d;f}"
locomotion[flat];grammar-biped;17;200;1.67602e-01;1.93318e-01;"{2;2}{;g;d;g}"
locomotion[flat];grammar-biped;17;200;3.56394e-01;5.19735e-01;"{3;4}{;;g;f;g;a;g;d;c;c;f;g}"
locomotion[flat];grammar-biped;17;200;4.77794e-01;7.11899e-01;"{2;2}{d;;c;a}"
locomotion[flat];grammar-biped;17;200;4.77794e-01;7.11899e-01;"{2;2}{d;;c;a}"
locomotion[flat];grammar-biped;17;200;4.77794e-01;7.11899e-01;"{2;2}{d;;c;a}"
locomotion[flat];grammar-biped;17;200;4.74679e-03;7.84823e-02;"{2;3}{;f;f;d;f;g}"
locomotion[flat];grammar-biped;17;200;2.26355e-01;2.61542e-01;"{2;3}{g;a;a;f;f;g}"
locomotion[flat];grammar-biped;17;200;4.56836e-01;6.57353e-01;"{2;2}{c;b;g;a}"
locomotion[flat];grammar-biped;17;200;4.56836e-01;6.57353e-01;"{2;2}{c;b;g;a}"
locomotion[flat];grammar-biped;17;200;7.14671e-02;1.56389e-01;"{3;1}{g;c;f}"
locomotion[flat];grammar-biped;17;200;4.43300e-01;5.43015e-01;"{2;3}{g;a;g;a;f;g}"
locomotion[flat];grammar-biped;17;200;4.43300e-01;5.43015e-01;"{2;3}{g;a;g;a;f;g}"
locomotion[flat];grammar-biped;17;200;4.43300e-01;5.43015e-01;"{2;3}{g;a;g;a;f;g}"
locomotion[flat];grammar-biped;17;200;4.43300e-01;5.43015e-01;"{2;3}{g;a;g;a;f;g}"
locomotion[flat];grammar-biped;17;200;2.07028e-01;2.25858e-01;"{2;2}{c;f;f;b}"
locomotion[flat];grammar-biped;17;200;2.88232e-01;2.86614e-01;"{2;3}{f;b;g;f;c;f}"
locomotion[flat];grammar-biped;17;200;3.48397e-01;4.17386e-01;"{2;2}{d;a;f;g}"
locomotion[flat];grammar-biped;17;200;3.48397e-01;4.17386e-01;"{2;2}{d;a;f;g}"
locomotion[flat];grammar-biped;17;200;3.48397e-01;4.17386e-01;"{2;2}{d;a;f;g}"
locomotion[flat];grammar-biped;17;200;3.48397e-01;4.17386e-01;"{2;2}{d;a;f;g}"
locomotion[flat];grammar-biped;17;200;3.48397e-01;4.17386e-01;"{2;2}{d;a;f;g}"
locomotion[flat];grammar-biped;17;200;2.92467e-01;3.86577e-01;"{3;2}{;;a;f;a;f}"
locomotion[flat];grammar-biped;17;200;1.91144e-02;1.39673e-01;"{2;2}{f;a;f;g}"
locomotion[flat];grammar-biped;17;200;4.27637e-01;5.40188e-01;"{2;2}{c;b;f;a}"
locomotion[flat];grammar-biped;17;200;2.88629e-01;3.20567e-01;"{2;3}{g;b;f;f;a;f}"
locomotion[flat];grammar-biped;17;200;3.30804e-01;3.90368e-01;"{2;3}{f;b;d;f;a;f}"
locomotion[flat];grammar-biped;17;200;5.27708e-02;1.41981e-01;"{3;1}{f;d;f}"
locomotion[flat];grammar-biped;17;200;5.27708e-02;1.41981e-01;"{3;1}{f;d;f}"
locomotion[flat];grammar-biped;17;200;5.27708e-02;1.41981e-01;"{3;1}{f;d;f}"
locomotion[flat];grammar-biped;17;200;5.27708e-02;1.41981e-01;"{3;1}{f;d;f}"
locomotion[flat];grammar-biped;17;200;5.27708e-02;1.41981e-01;"{3;1}{f;d;f}"
locomotion[flat];grammar-biped;17;200;5.27708e-02;1.41981e-01;"{3;1}{f;d;f}"
locomotion[flat];grammar-biped;17;200;5.27708e-02;1.41981e-01;"{3;1}{f;d;f}"
locomotion[flat];grammar-biped;17;200;5.27708e-02;1.41981e-01;"{3;1}{f;d;f}"
locomotion[flat];grammar-biped;17;200;5.27708e-02;1.41981e-01;"{3;1}{f;d;f}"
locomotion[flat];grammar-biped;17;200;5.27708e-02;1.41981e-01;"{3;1}{f;d;f}"
locomotion[flat];grammar-biped;17;200;5.27708e-02;1.41981e-01;"{3;1}{f;d;f}"
locomotion[flat];grammar-biped;17;200;5.27708e-02;1.41981e-01;"{3;1}{f;d;f}"
locomotion[flat];grammar-biped;17;200;7.02514e-02;1.56172e-01;"{3;1}{g;d;f}"
locomotion[flat];grammar-biped;17;200;7.02514e-02;1.56172e-01;"{3;1}{g;d;f}"
locomotion[flat];grammar-biped;18;200;1.05782e+00;3.09357e+00;"{4;4}{a;;;a;c;b;a;d;b;b;a;a;d;c;b;a}"
locomotion[flat];grammar-biped;18;200;5.94042e-07;0.00000e+00;"{3;2}{g;;;f;g;f}"
locomotion[flat];grammar-biped;18;200;1.02911e+00;1.85836e+00;"{2;5}{a;a;f;a;b;a;b;g;a;c}"
locomotion[flat];grammar-biped;18;200;6.83651e-01;8.75142e-01;"{2;3}{c;b;c;d;d;f}"
locomotion[flat];grammar-biped;18;200;8.91557e-01;1.59224e+00;"{3;4}{d;;;c;a;f;a;d;b;g;b;b}"
locomotion[flat];grammar-biped;18;200;7.61355e-01;1.52746e+00;"{3;3}{;;a;a;a;c;c;a;d}"
locomotion[flat];grammar-biped;18;200;6.62291e-01;5.90600e-01;"{3;3}{f;;;f;;c;f;c;a}"
locomotion[flat];grammar-biped;18;200;7.26796e-01;1.17870e+00;"{3;3}{;;b;b;g;b;b;d;g}"
locomotion[flat];grammar-biped;18;200;4.53970e-01;5.90413e-01;"{2;3}{g;b;g;d;b;f}"
locomotion[flat];grammar-biped;18;200;7.12589e-01;1.14484e+00;"{3;3}{;;g;f;b;b;a;a;a}"
locomotion[flat];grammar-biped;18;200;2.43004e-03;5.97770e-02;"{2;3}{;f;f;a;f;g}"
locomotion[flat];grammar-biped;18;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;18;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;18;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;18;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;18;200;4.33384e-01;4.04770e-01;"{2;2}{c;b;f;g}"
locomotion[flat];grammar-biped;18;200;2.00588e-01;7.89265e-02;"{2;2}{d;f;f;f}"
locomotion[flat];grammar-biped;18;200;3.02013e-01;3.05860e-01;"{2;2}{c;b;f;f}"
locomotion[flat];grammar-biped;18;200;3.02013e-01;3.05860e-01;"{2;2}{c;b;f;f}"
locomotion[flat];grammar-biped;18;200;3.02013e-01;3.05860e-01;"{2;2}{c;b;f;f}"
locomotion[flat];grammar-biped;18;200;3.02013e-01;3.05860e-01;"{2;2}{c;b;f;f}"
locomotion[flat];grammar-biped;18;200;3.02013e-01;3.05860e-01;"{2;2}{c;b;f;f}"
locomotion[flat];grammar-biped;18;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;18;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;18;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;18;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;18;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;18;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;18;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;18;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;18;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;18;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;18;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;18;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;18;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;18;200;2.57367e-01;1.60024e-01;"{2;2}{c;g;f;g}"
locomotion[flat];grammar-biped;18;200;3.53351e-01;3.74745e-01;"{2;2}{;g;c;d}"
locomotion[flat];grammar-biped;18;200;3.53351e-01;3.74745e-01;"{2;2}{;g;c;d}"
locomotion[flat];grammar-biped;18;200;2.15387e-01;1.56496e-01;"{2;2}{c;g;f;f}"
locomotion[flat];grammar-biped;18;200;2.15387e-01;1.56496e-01;"{2;2}{c;g;f;f}"
locomotion[flat];grammar-biped;18;200;2.15387e-01;1.56496e-01;"{2;2}{c;g;f;f}"
locomotion[flat];grammar-biped;18;200;3.45609e-01;3.35942e-01;"{2;2}{c;b;g;f}"
locomotion[flat];grammar-biped;18;200;3.45609e-01;3.35942e-01;"{2;2}{c;b;g;f}"
locomotion[flat];grammar-biped;18;200;3.45609e-01;3.35942e-01;"{2;2}{c;b;g;f}"
locomotion[flat];grammar-biped;18;200;3.45609e-01;3.35942e-01;"{2;2}{c;b;g;f}"
locomotion[flat];grammar-biped;18;200;3.45609e-01;3.35942e-01;"{2;2}{c;b;g;f}"
locomotion[flat];grammar-biped;18;200;2.13622e-01;8.89095e-02;"{2;2}{d;f;f;g}"
